date,min,max,pm25,q1,q3,stdev,count
2020-04-09T00:00:00.000Z,0.44,10.85,2.12,1.07,3.1,2.968,461
2020-04-10T00:00:00.000Z,2.2,7.87,4.72,3.24,6.26,1.585,515
2020-04-11T00:00:00.000Z,1.3,7.41,5.81,4.51,6.25,1.862,150
2020-04-12T00:00:00.000Z,1.1,15.94,6.27,2.71,8.43,3.736,595
2020-04-13T00:00:00.000Z,0.21,3.75,0.75,0.56,1,0.629,588
2020-04-14T00:00:00.000Z,0.34,4.86,0.72,0.53,2.17,1.126,573
2020-04-15T00:00:00.000Z,2.61,7.64,4.36,3.74,5.09,1.07,527
2020-04-16T00:00:00.000Z,0.78,5.41,2.92,1.78,4.13,1.271,524
2020-04-17T00:00:00.000Z,0.12,5.95,0.79,0.35,3.29,1.58,585
2020-04-18T00:00:00.000Z,0.22,2.8,0.82,0.6,1.25,0.48,591
2020-04-19T00:00:00.000Z,0.2,1.98,0.76,0.57,1.13,0.404,571
2020-04-20T00:00:00.000Z,0.25,80.9,0.74,0.5,1.73,4.453,521
2020-04-21T00:00:00.000Z,0.35,5.92,0.89,0.64,1.19,0.516,380
2020-04-22T00:00:00.000Z,0.32,5.04,1.22,0.78,1.84,0.967,430
2020-04-23T00:00:00.000Z,0.3,8.72,2.1,0.97,3.14,1.767,485
2020-04-24T00:00:00.000Z,0.5,9.74,5.15,4.04,7.22,2.436,553
2020-04-25T00:00:00.000Z,0.16,2.24,0.69,0.49,0.87,0.35,515
2020-04-26T00:00:00.000Z,0.34,9.36,1.84,1.46,5.19,2.247,569
2020-04-27T00:00:00.000Z,2.29,24.12,7.27,3.59,8.68,5.839,548
2020-04-28T00:00:00.000Z,0.4,5.54,2,1.08,2.94,1.095,419
2020-04-29T00:00:00.000Z,0.65,5.65,1.21,0.99,1.52,0.774,521
2020-04-30T00:00:00.000Z,0.82,26.22,5.39,1.8,10.71,5.739,548
2020-05-01T00:00:00.000Z,0.4,22.15,3.45,2.17,15.45,7.04,567
2020-05-02T00:00:00.000Z,0.15,20.5,5.86,2.52,13.55,6.225,551
2020-05-03T00:00:00.000Z,1.2,26.84,2.25,1.71,4.96,5.825,579
2020-05-04T00:00:00.000Z,0.2,3.64,0.89,0.48,2.59,1.083,540
2020-05-05T00:00:00.000Z,0.2,1.12,0.6,0.36,0.78,0.229,503
2020-05-06T00:00:00.000Z,0.6,4.8,1.96,1.52,2.7,0.884,596
2020-05-07T00:00:00.000Z,2.85,8.32,4.57,3.89,5.74,1.073,394
2020-05-08T00:00:00.000Z,4.04,10.07,6.61,5.35,7.88,1.548,347
2020-05-09T00:00:00.000Z,0.8,29.18,3.21,1.49,4.67,5.244,348
2020-05-10T00:00:00.000Z,0.6,37.02,21.6,11.13,31.52,10.014,246
2020-05-11T00:00:00.000Z,0.15,0.72,0.35,0.28,0.4,0.105,356
2020-05-12T00:00:00.000Z,0.2,2.48,1,0.78,1.27,0.406,469
2020-05-13T00:00:00.000Z,0.2,1.02,0.39,0.3,0.56,0.18,466
2020-05-14T00:00:00.000Z,0.4,2.2,0.98,0.77,1.26,0.352,461
2020-05-15T00:00:00.000Z,0.62,3.54,1.51,1.31,1.82,0.577,538
2020-05-16T00:00:00.000Z,0.71,26.86,1.9,1.46,2.29,1.692,348
2020-05-17T00:00:00.000Z,0.82,4.63,1.71,1.41,2.44,0.858,551
2020-05-18T00:00:00.000Z,0.72,10.96,1.76,1.5,2.25,1.492,470
2020-05-19T00:00:00.000Z,0.35,13.75,1.21,0.82,6.24,3.707,546
2020-05-20T00:00:00.000Z,0.8,3.74,2,1.32,2.27,0.63,562
